Mean CV Accuracy	Test Accuracy	F1 Score	AUC Accuracy	Combination
0.5893280632411066	0.6071428571428571	0.0	0.374331550802139	filtered_SNP_Data
0.5988142292490118	0.42857142857142855	0.20000000000000004	0.37777777777777777	filtered_CNA_Data
0.7894736842105263	0.625	0.39999999999999997	0.8671328671328671	filtered_mRNA_Data
0.5893280632411066	0.6785714285714286	0.30769230769230765	0.6166666666666667	ProcessedClinicalData
0.6526315789473685	0.7083333333333334	0.5333333333333333	0.7342657342657343	FinalCibersortData
0.5893280632411066	0.5714285714285714	0.0	0.32887700534759357	filtered_SNP_Data + filtered_CNA_Data
0.7578947368421053	0.7083333333333334	0.6666666666666666	0.7999999999999999	filtered_SNP_Data + filtered_mRNA_Data
0.6158102766798419	0.5714285714285714	0.0	0.48128342245989303	filtered_SNP_Data + ProcessedClinicalData
0.6	0.625	0.5714285714285715	0.7333333333333333	filtered_SNP_Data + FinalCibersortData
0.7368421052631579	0.8333333333333334	0.7777777777777777	0.9285714285714286	filtered_CNA_Data + filtered_mRNA_Data
0.6249011857707509	0.6428571428571429	0.16666666666666669	0.5111111111111111	filtered_CNA_Data + ProcessedClinicalData
0.631578947368421	0.625	0.18181818181818182	0.5857142857142857	filtered_CNA_Data + FinalCibersortData
0.7684210526315789	0.5416666666666666	0.15384615384615385	0.8251748251748252	filtered_mRNA_Data + ProcessedClinicalData
0.7999999999999999	0.7083333333333334	0.5882352941176471	0.8251748251748252	filtered_mRNA_Data + FinalCibersortData
0.6526315789473685	0.5833333333333334	0.16666666666666669	0.5428571428571428	ProcessedClinicalData + FinalCibersortData
0.7473684210526317	0.7083333333333334	0.631578947368421	0.7777777777777778	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data
0.6067193675889327	0.5714285714285714	0.25000000000000006	0.42245989304812837	filtered_SNP_Data + filtered_CNA_Data + ProcessedClinicalData
0.6210526315789474	0.5416666666666666	0.5217391304347826	0.6592592592592592	filtered_SNP_Data + filtered_CNA_Data + FinalCibersortData
0.7684210526315789	0.5416666666666666	0.4761904761904762	0.674074074074074	filtered_SNP_Data + filtered_mRNA_Data + ProcessedClinicalData
0.7578947368421052	0.875	0.8	0.8518518518518519	filtered_SNP_Data + filtered_mRNA_Data + FinalCibersortData
0.6	0.625	0.5714285714285715	0.674074074074074	filtered_SNP_Data + ProcessedClinicalData + FinalCibersortData
0.7263157894736842	0.75	0.5714285714285715	0.8071428571428572	filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData
0.7368421052631579	0.875	0.8421052631578948	0.907142857142857	filtered_CNA_Data + filtered_mRNA_Data + FinalCibersortData
0.6631578947368422	0.5833333333333334	0.28571428571428575	0.5642857142857143	filtered_CNA_Data + ProcessedClinicalData + FinalCibersortData
0.8	0.5833333333333334	0.16666666666666669	0.8461538461538461	filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
0.7368421052631579	0.75	0.6250000000000001	0.762962962962963	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData
0.7578947368421053	0.7916666666666666	0.6666666666666667	0.8074074074074074	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data + FinalCibersortData
0.5999999999999999	0.5416666666666666	0.5217391304347826	0.6444444444444445	filtered_SNP_Data + filtered_CNA_Data + ProcessedClinicalData + FinalCibersortData
0.7473684210526317	0.7916666666666666	0.7058823529411765	0.8296296296296296	filtered_SNP_Data + filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
0.7157894736842105	0.7916666666666666	0.6666666666666666	0.8071428571428572	filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
0.7473684210526315	0.7916666666666666	0.7058823529411765	0.7851851851851852	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
