Mean CV Accuracy	Test Accuracy	F1 Score	AUC Accuracy	Combination
0.7733877551020408	0.7580645161290323	0.6153846153846154	0.8508771929824561	filtered_SNP_Data
0.6275918367346939	0.5806451612903226	0.35000000000000003	0.5389254385964912	filtered_CNA_Data
0.7327272727272727	0.6153846153846154	0.6153846153846154	0.8	filtered_mRNA_Data
0.697391304347826	0.6666666666666666	0.5957446808510638	0.7335858585858588	ProcessedClinicalData
0.6909090909090909	0.5384615384615384	0.5	0.6625	FinalCibersortData
0.7853877551020408	0.7741935483870968	0.65	0.8525219298245614	filtered_SNP_Data + filtered_CNA_Data
0.7945454545454546	0.6923076923076923	0.6666666666666666	0.8333333333333334	filtered_SNP_Data + filtered_mRNA_Data
0.7497584541062801	0.7368421052631579	0.5945945945945946	0.789002557544757	filtered_SNP_Data + ProcessedClinicalData
0.7690909090909092	0.5384615384615384	0.25	0.6666666666666667	filtered_SNP_Data + FinalCibersortData
0.7345454545454546	0.6923076923076923	0.6	0.8095238095238095	filtered_CNA_Data + filtered_mRNA_Data
0.7280193236714976	0.5964912280701754	0.41025641025641024	0.6851851851851851	filtered_CNA_Data + ProcessedClinicalData
0.6745454545454546	0.7692307692307693	0.7272727272727273	0.7738095238095237	filtered_CNA_Data + FinalCibersortData
0.7066666666666667	0.8461538461538461	0.8333333333333334	0.9047619047619048	filtered_mRNA_Data + ProcessedClinicalData
0.7127272727272728	0.6923076923076923	0.6666666666666666	0.875	filtered_mRNA_Data + FinalCibersortData
0.7066666666666667	0.8461538461538461	0.8333333333333334	0.8571428571428572	ProcessedClinicalData + FinalCibersortData
0.7509090909090907	0.6153846153846154	0.5454545454545454	0.8333333333333334	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data
0.7631884057971015	0.6842105263157895	0.55	0.7141943734015346	filtered_SNP_Data + filtered_CNA_Data + ProcessedClinicalData
0.750909090909091	0.7692307692307693	0.7272727272727273	0.8333333333333334	filtered_SNP_Data + filtered_CNA_Data + FinalCibersortData
0.7511111111111111	0.6923076923076923	0.6666666666666666	0.8571428571428572	filtered_SNP_Data + filtered_mRNA_Data + ProcessedClinicalData
0.7327272727272728	0.6923076923076923	0.6	0.7142857142857143	filtered_SNP_Data + filtered_mRNA_Data + FinalCibersortData
0.7266666666666667	0.6923076923076923	0.6	0.7857142857142857	filtered_SNP_Data + ProcessedClinicalData + FinalCibersortData
0.731111111111111	0.7692307692307693	0.6666666666666665	0.925	filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData
0.7145454545454546	0.7692307692307693	0.7272727272727273	0.7619047619047619	filtered_CNA_Data + filtered_mRNA_Data + FinalCibersortData
0.7555555555555555	0.6153846153846154	0.4444444444444445	0.6499999999999999	filtered_CNA_Data + ProcessedClinicalData + FinalCibersortData
0.7288888888888889	0.8461538461538461	0.8333333333333334	0.8809523809523809	filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
0.7488888888888888	0.7692307692307693	0.7272727272727272	0.8809523809523809	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData
0.8072727272727274	0.5384615384615384	0.5	0.5476190476190477	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data + FinalCibersortData
0.7888888888888889	0.6153846153846154	0.5454545454545454	0.8571428571428572	filtered_SNP_Data + filtered_CNA_Data + ProcessedClinicalData + FinalCibersortData
0.7466666666666668	0.7692307692307693	0.7272727272727272	0.8809523809523809	filtered_SNP_Data + filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
0.7533333333333332	0.9230769230769231	0.888888888888889	0.875	filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
0.8111111111111111	0.6923076923076923	0.6666666666666666	0.6904761904761905	filtered_SNP_Data + filtered_CNA_Data + filtered_mRNA_Data + ProcessedClinicalData + FinalCibersortData
